"","TreatmentTank","Location","Family","ID","Date","days.post.fert","Initial.num.indiv.calc","num.fry","num.hatchlings","perc.hatched","perc.hatchedHG","num.remaining.calc"
"1004","T1","Kup","K13","K13_8",2017-07-07,24,262,140,140,55.5555555555556,53.4351145038168,252
"1005","T1","Kup","K14","K14_8",2017-07-07,24,275,71,71,26.3940520446097,25.8181818181818,269
"1006","T1","Kup","K15","K15_8",2017-07-07,24,293,47,47,16.4335664335664,16.0409556313993,286
"1007","T1","Kup","K16","K16_8",2017-07-07,24,279,167,167,60.0719424460432,59.8566308243728,278
"1008","T2","Kup","K01","K01_12",2017-07-07,24,159,0,0,0,0,158
"1009","T2","Kup","K02","K02_12",2017-07-07,24,214,0,0,0,0,210
"1010","T2","Kup","K03","K03_12",2017-07-07,24,264,0,0,0,0,254
"1011","T2","Kup","K04","K04_12",2017-07-07,24,230,0,0,0,0,227
"1012","T2","Kup","K05","K05_12",2017-07-07,24,182,0,0,0,0,181
"1013","T2","Kup","K06","K06_12",2017-07-07,24,43,0,0,0,0,43
"1014","T2","Kup","K07","K07_12",2017-07-07,24,241,0,0,0,0,238
"1015","T2","Kup","K08","K08_12",2017-07-07,24,268,0,0,0,0,266
"1016","T2","Kup","K09","K09_12",2017-07-07,24,268,0,0,0,0,263
"1017","T2","Kup","K10","K10_12",2017-07-07,24,205,0,0,0,0,199
"1018","T2","Kup","K11","K11_12",2017-07-07,24,263,0,0,0,0,245
"1019","T2","Kup","K12","K12_12",2017-07-07,24,283,0,0,0,0,281
"1020","T2","Kup","K13","K13_12",2017-07-07,24,212,0,0,0,0,210
"1021","T2","Kup","K14","K14_12",2017-07-07,24,281,0,0,0,0,277
"1022","T2","Kup","K15","K15_12",2017-07-07,24,253,0,0,0,0,250
"1023","T2","Kup","K16","K16_12",2017-07-07,24,237,0,0,0,0,234
"1024","T3","Kup","K02","K02_16",2017-07-07,24,35,0,0,0,0,34
"1025","T3","Kup","K04","K04_16",2017-07-07,24,119,0,0,0,0,109
"1026","T3","Kup","K05","K05_16",2017-07-07,24,215,0,0,0,0,214
"1027","T3","Kup","K07","K07_16",2017-07-07,24,152,0,0,0,0,136
"1028","T3","Kup","K08","K08_16",2017-07-07,24,37,0,0,0,0,29
"1029","T3","Kup","K16","K16_16",2017-07-07,24,34,0,0,0,0,31
"1030","T1","Kup","K01","K01_8",2017-07-08,25,141,106,106,82.8125,75.177304964539,128
"1031","T1","Kup","K02","K02_8",2017-07-08,25,238,112,112,50.9090909090909,47.0588235294118,220
"1032","T1","Kup","K03","K03_8",2017-07-08,25,286,228,228,83.2116788321168,79.7202797202797,274
"1033","T1","Kup","K04","K04_8",2017-07-08,25,247,193,193,81.7796610169492,78.1376518218623,236
"1034","T1","Kup","K05","K05_8",2017-07-08,25,207,91,91,46.6666666666667,43.9613526570048,195
"1035","T1","Kup","K06","K06_8",2017-07-08,25,31,18,18,72,58.0645161290323,25
"1036","T1","Kup","K07","K07_8",2017-07-08,25,288,173,173,62.2302158273381,60.0694444444444,278
"1037","T1","Kup","K08","K08_8",2017-07-08,25,288,91,91,32.9710144927536,31.5972222222222,276
"1038","T1","Kup","K09","K09_8",2017-07-08,25,289,28,28,10.0358422939068,9.68858131487889,279
"1039","T1","Kup","K10","K10_8",2017-07-08,25,224,96,96,46.6019417475728,42.8571428571429,206
"1040","T1","Kup","K11","K11_8",2017-07-08,25,277,46,46,17.4242424242424,16.6064981949458,264
"1041","T1","Kup","K12","K12_8",2017-07-08,25,286,122,122,45.6928838951311,42.6573426573427,267
"1042","T1","Kup","K13","K13_8",2017-07-08,25,252,161,161,66.5289256198347,63.8888888888889,242
"1043","T1","Kup","K14","K14_8",2017-07-08,25,269,84,84,32.5581395348837,31.2267657992565,258
"1044","T1","Kup","K15","K15_8",2017-07-08,25,286,92,92,33.6996336996337,32.1678321678322,273
"1045","T1","Kup","K16","K16_8",2017-07-08,25,278,182,182,70,65.4676258992806,260
"1046","T2","Kup","K01","K01_12",2017-07-08,25,158,0,0,0,0,147
"1047","T2","Kup","K02","K02_12",2017-07-08,25,210,0,0,0,0,194
"1048","T2","Kup","K03","K03_12",2017-07-08,25,254,0,0,0,0,218
"1049","T2","Kup","K04","K04_12",2017-07-08,25,227,0,0,0,0,198
"1050","T2","Kup","K05","K05_12",2017-07-08,25,181,0,0,0,0,166
"1051","T2","Kup","K06","K06_12",2017-07-08,25,43,0,0,0,0,43
"1052","T2","Kup","K07","K07_12",2017-07-08,25,238,0,0,0,0,218
"1053","T2","Kup","K08","K08_12",2017-07-08,25,266,0,0,0,0,247
"1054","T2","Kup","K09","K09_12",2017-07-08,25,263,0,0,0,0,214
"1055","T2","Kup","K10","K10_12",2017-07-08,25,199,0,0,0,0,181
"1056","T2","Kup","K11","K11_12",2017-07-08,25,245,0,0,0,0,191
"1057","T2","Kup","K12","K12_12",2017-07-08,25,281,0,0,0,0,236
"1058","T2","Kup","K13","K13_12",2017-07-08,25,210,0,0,0,0,192
"1059","T2","Kup","K14","K14_12",2017-07-08,25,277,0,0,0,0,240
"1060","T2","Kup","K15","K15_12",2017-07-08,25,250,0,0,0,0,224
"1061","T2","Kup","K16","K16_12",2017-07-08,25,234,0,0,0,0,218
"1062","T3","Kup","K02","K02_16",2017-07-08,25,34,0,0,0,0,32
"1063","T3","Kup","K04","K04_16",2017-07-08,25,109,0,0,0,0,78
"1064","T3","Kup","K05","K05_16",2017-07-08,25,214,0,0,0,0,211
"1065","T3","Kup","K07","K07_16",2017-07-08,25,136,0,0,0,0,106
"1066","T3","Kup","K08","K08_16",2017-07-08,25,29,0,0,0,0,27
"1067","T3","Kup","K16","K16_16",2017-07-08,25,31,0,0,0,0,29
"1068","T1","Kup","K01","K01_8",2017-07-09,26,128,110,110,87.3015873015873,85.9375,126
"1069","T1","Kup","K02","K02_8",2017-07-09,26,220,138,138,62.7272727272727,62.7272727272727,220
"1070","T1","Kup","K03","K03_8",2017-07-09,26,274,198,196,73.0627306273063,72.2627737226277,271
"1071","T1","Kup","K04","K04_8",2017-07-09,26,236,198,198,84.2553191489362,83.8983050847458,235
"1072","T1","Kup","K05","K05_8",2017-07-09,26,195,91,91,46.6666666666667,46.6666666666667,195
"1073","T1","Kup","K06","K06_8",2017-07-09,26,25,17,17,73.9130434782609,68,23
"1074","T1","Kup","K07","K07_8",2017-07-09,26,278,197,196,71.3768115942029,70.863309352518,276
"1075","T1","Kup","K08","K08_8",2017-07-09,26,276,84,84,30.6569343065693,30.4347826086957,274
"1076","T1","Kup","K09","K09_8",2017-07-09,26,279,38,38,13.9705882352941,13.6200716845878,272
"1077","T1","Kup","K10","K10_8",2017-07-09,26,206,102,102,50.2463054187192,49.5145631067961,203
"1078","T1","Kup","K11","K11_8",2017-07-09,26,264,125,123,48.2625482625483,47.3484848484849,259
"1079","T1","Kup","K12","K12_8",2017-07-09,26,267,136,136,51.7110266159696,50.936329588015,263
"1080","T1","Kup","K13","K13_8",2017-07-09,26,242,192,192,81.0126582278481,79.3388429752066,237
"1081","T1","Kup","K14","K14_8",2017-07-09,26,258,140,140,54.2635658914729,54.2635658914729,258
"1082","T1","Kup","K15","K15_8",2017-07-09,26,273,183,183,67.2794117647059,67.032967032967,272
"1083","T1","Kup","K16","K16_8",2017-07-09,26,260,150,150,66.6666666666667,57.6923076923077,225
"1084","T2","Kup","K01","K01_12",2017-07-09,26,147,0,0,0,0,146
"1085","T2","Kup","K02","K02_12",2017-07-09,26,194,0,0,0,0,193
"1086","T2","Kup","K03","K03_12",2017-07-09,26,218,0,0,0,0,213
"1087","T2","Kup","K04","K04_12",2017-07-09,26,198,0,0,0,0,182
"1088","T2","Kup","K05","K05_12",2017-07-09,26,166,0,0,0,0,159
"1089","T2","Kup","K06","K06_12",2017-07-09,26,43,11,11,25.5813953488372,25.5813953488372,43
"1090","T2","Kup","K07","K07_12",2017-07-09,26,218,0,0,0,0,213
"1091","T2","Kup","K08","K08_12",2017-07-09,26,247,0,0,0,0,246
"1092","T2","Kup","K09","K09_12",2017-07-09,26,214,0,0,0,0,203
"1093","T2","Kup","K10","K10_12",2017-07-09,26,181,0,0,0,0,181
"1094","T2","Kup","K11","K11_12",2017-07-09,26,191,0,0,0,0,181
"1095","T2","Kup","K12","K12_12",2017-07-09,26,236,0,0,0,0,227
"1096","T2","Kup","K13","K13_12",2017-07-09,26,192,0,0,0,0,181
"1097","T2","Kup","K14","K14_12",2017-07-09,26,240,0,0,0,0,226
"1098","T2","Kup","K15","K15_12",2017-07-09,26,224,0,0,0,0,210
"1099","T2","Kup","K16","K16_12",2017-07-09,26,218,0,0,0,0,215
"1100","T3","Kup","K02","K02_16",2017-07-09,26,32,0,0,0,0,31
"1101","T3","Kup","K04","K04_16",2017-07-09,26,78,0,0,0,0,41
"1102","T3","Kup","K05","K05_16",2017-07-09,26,211,0,0,0,0,210
"1103","T3","Kup","K07","K07_16",2017-07-09,26,106,0,0,0,0,88
"1104","T3","Kup","K08","K08_16",2017-07-09,26,27,0,0,0,0,24
"1105","T3","Kup","K16","K16_16",2017-07-09,26,29,0,0,0,0,29
"1106","T1","Kup","K01","K01_8",2017-07-10,27,126,120,9,117.647058823529,95.2380952380952,102
"1111","T1","Kup","K06","K06_8",2017-07-10,27,23,15,15,78.9473684210526,65.2173913043478,19
"1114","T1","Kup","K09","K09_8",2017-07-10,27,272,0,0,0,0,262
"1116","T1","Kup","K11","K11_8",2017-07-10,27,259,209,208,81.3229571984436,80.6949806949807,257
"1121","T1","Kup","K16","K16_8",2017-07-10,27,225,157,157,70.4035874439462,69.7777777777778,223
"1122","T2","Kup","K01","K01_12",2017-07-10,27,146,0,0,0,0,145
"1123","T2","Kup","K02","K02_12",2017-07-10,27,193,0,0,0,0,188
"1124","T2","Kup","K03","K03_12",2017-07-10,27,213,209,0,100,98.1220657276995,209
"1125","T2","Kup","K04","K04_12",2017-07-10,27,182,172,0,100,94.5054945054945,172
"1126","T2","Kup","K05","K05_12",2017-07-10,27,159,151,0,100,94.9685534591195,151
"1127","T2","Kup","K06","K06_12",2017-07-10,27,43,43,0,100,100,43
"1128","T2","Kup","K07","K07_12",2017-07-10,27,213,211,0,100,99.0610328638498,211
"1129","T2","Kup","K08","K08_12",2017-07-10,27,246,243,0,100,98.780487804878,243
"1130","T2","Kup","K09","K09_12",2017-07-10,27,203,191,0,100,94.0886699507389,191
"1131","T2","Kup","K10","K10_12",2017-07-10,27,181,177,0,100,97.7900552486188,177
"1132","T2","Kup","K11","K11_12",2017-07-10,27,181,172,0,100,95.0276243093923,172
"1133","T2","Kup","K12","K12_12",2017-07-10,27,227,224,0,100,98.6784140969163,224
"1134","T2","Kup","K13","K13_12",2017-07-10,27,181,178,0,100,98.3425414364641,178
"1135","T2","Kup","K14","K14_12",2017-07-10,27,226,205,0,100,90.7079646017699,205
"1136","T2","Kup","K15","K15_12",2017-07-10,27,210,203,0,100,96.6666666666667,203
"1137","T2","Kup","K16","K16_12",2017-07-10,27,215,211,0,100,98.1395348837209,211
"1148","T1","Kup","K06","K06_8",2017-07-11,28,19,16,16,84.2105263157895,84.2105263157895,19
"1159","T2","Kup","K01","K01_12",2017-07-11,28,145,143,0,100,98.6206896551724,143
"1160","T2","Kup","K02","K02_12",2017-07-11,28,188,186,0,98.936170212766,98.936170212766,188
"1161","T2","Kup","K03","K03_12",2017-07-11,28,209,174,0,85.7142857142857,83.2535885167464,203
"1162","T2","Kup","K04","K04_12",2017-07-11,28,172,123,0,76.875,71.5116279069768,160
"1163","T2","Kup","K05","K05_12",2017-07-11,28,151,114,0,80.2816901408451,75.4966887417219,142
"1164","T2","Kup","K06","K06_12",2017-07-11,28,43,11,0,25.5813953488372,25.5813953488372,43
"1165","T2","Kup","K07","K07_12",2017-07-11,28,211,148,0,72.5490196078431,70.1421800947867,204
"1166","T2","Kup","K08","K08_12",2017-07-11,28,243,203,0,86.7521367521367,83.5390946502058,234
"1167","T2","Kup","K09","K09_12",2017-07-11,28,191,152,0,84.4444444444444,79.5811518324607,180
"1168","T2","Kup","K10","K10_12",2017-07-11,28,177,130,0,76.4705882352941,73.4463276836158,170
"1169","T2","Kup","K11","K11_12",2017-07-11,28,172,161,0,100,93.6046511627907,161
"1170","T2","Kup","K12","K12_12",2017-07-11,28,224,167,0,74.8878923766816,74.5535714285714,223
"1171","T2","Kup","K13","K13_12",2017-07-11,28,178,119,0,74.8427672955975,66.8539325842697,159
"1172","T2","Kup","K14","K14_12",2017-07-11,28,205,172,0,86.4321608040201,83.9024390243902,199
"1173","T2","Kup","K15","K15_12",2017-07-11,28,203,172,0,86,84.7290640394089,200
"1174","T2","Kup","K16","K16_12",2017-07-11,28,211,168,0,81.9512195121951,79.6208530805687,205
"1175","T3","Kup","K02","K02_16",2017-07-11,28,21,3,0,14.2857142857143,14.2857142857143,21
"1176","T3","Kup","K04","K04_16",2017-07-11,28,48,31,0,65.9574468085106,64.5833333333333,47
"1177","T3","Kup","K05","K05_16",2017-07-11,28,209,16,0,7.69230769230769,7.6555023923445,208
"1178","T3","Kup","K07","K07_16",2017-07-11,28,83,68,0,86.0759493670886,81.9277108433735,79
"1179","T3","Kup","K08","K08_16",2017-07-11,28,24,5,0,22.7272727272727,20.8333333333333,22
"1180","T3","Kup","K16","K16_16",2017-07-11,28,29,22,0,75.8620689655172,75.8620689655172,29
"1185","T1","Kup","K05","K05_8",2017-07-12,29,184,0,0,0,0,182
"1186","T1","Kup","K06","K06_8",2017-07-12,29,19,0,0,0,0,19
"1187","T1","Kup","K07","K07_8",2017-07-12,29,272,0,0,0,0,272
"1197","T2","Kup","K01","K01_12",2017-07-12,29,143,142,0,100,99.3006993006993,142
"1198","T2","Kup","K02","K02_12",2017-07-12,29,188,185,0,100,98.4042553191489,185
"1199","T2","Kup","K03","K03_12",2017-07-12,29,203,201,0,100,99.0147783251232,201
"1200","T2","Kup","K04","K04_12",2017-07-12,29,160,153,0,100,95.625,153
"1201","T2","Kup","K05","K05_12",2017-07-12,29,142,130,0,100,91.5492957746479,130
"1202","T2","Kup","K06","K06_12",2017-07-12,29,43,43,0,100,100,43
"1203","T2","Kup","K07","K07_12",2017-07-12,29,204,196,0,100,96.078431372549,196
"1204","T2","Kup","K08","K08_12",2017-07-12,29,234,229,0,100,97.8632478632479,229
"1205","T2","Kup","K09","K09_12",2017-07-12,29,180,169,0,100,93.8888888888889,169
"1206","T2","Kup","K10","K10_12",2017-07-12,29,170,169,0,100,99.4117647058823,169
"1207","T2","Kup","K11","K11_12",2017-07-12,29,161,157,0,100,97.5155279503106,157
"1208","T2","Kup","K12","K12_12",2017-07-12,29,223,219,0,100,98.2062780269058,219
"1209","T2","Kup","K13","K13_12",2017-07-12,29,159,139,0,100,87.4213836477987,139
"1210","T2","Kup","K14","K14_12",2017-07-12,29,199,184,0,100,92.462311557789,184
"1211","T2","Kup","K15","K15_12",2017-07-12,29,200,191,0,100,95.5,191
"1212","T2","Kup","K16","K16_12",2017-07-12,29,205,201,0,100,98.0487804878049,201
"1213","T3","Kup","K02","K02_16",2017-07-12,29,21,21,0,100,100,21
"1214","T3","Kup","K04","K04_16",2017-07-12,29,47,32,0,100,68.0851063829787,32
"1215","T3","Kup","K05","K05_16",2017-07-12,29,208,207,0,100,99.5192307692308,207
"1216","T3","Kup","K07","K07_16",2017-07-12,29,79,73,0,100,92.4050632911392,73
"1217","T3","Kup","K08","K08_16",2017-07-12,29,22,22,0,100,100,22
"1218","T3","Kup","K16","K16_16",2017-07-12,29,29,28,0,100,96.551724137931,28
"1219","T1","Kup","K01","K01_8",2017-07-13,30,99,0,0,0,0,89
"1220","T1","Kup","K02","K02_8",2017-07-13,30,201,0,0,0,0,190
"1221","T1","Kup","K03","K03_8",2017-07-13,30,269,0,0,0,0,259
"1222","T1","Kup","K04","K04_8",2017-07-13,30,234,0,0,0,0,224
"1223","T1","Kup","K05","K05_8",2017-07-13,30,182,0,0,0,0,170
"1224","T1","Kup","K06","K06_8",2017-07-13,30,19,0,0,0,0,18
"1225","T1","Kup","K07","K07_8",2017-07-13,30,272,0,0,0,0,261
"1226","T1","Kup","K08","K08_8",2017-07-13,30,270,0,0,0,0,259
"1227","T1","Kup","K09","K09_8",2017-07-13,30,254,0,0,0,0,250
"1228","T1","Kup","K10","K10_8",2017-07-13,30,196,0,0,0,0,193
"1229","T1","Kup","K11","K11_8",2017-07-13,30,237,0,0,0,0,224
"1230","T1","Kup","K12","K12_8",2017-07-13,30,246,0,0,0,0,236
"1231","T1","Kup","K13","K13_8",2017-07-13,30,216,0,0,0,0,204
"1232","T1","Kup","K14","K14_8",2017-07-13,30,242,0,0,0,0,229
"1233","T1","Kup","K15","K15_8",2017-07-13,30,257,0,0,0,0,256
"1234","T1","Kup","K16","K16_8",2017-07-13,30,212,0,0,0,0,202
"1235","T2","Kup","K01","K01_12",2017-07-13,30,142,140,0,100,98.5915492957747,140
"1236","T2","Kup","K02","K02_12",2017-07-13,30,185,181,0,100,97.8378378378378,181
"1237","T2","Kup","K03","K03_12",2017-07-13,30,201,198,0,100,98.5074626865672,198
"1238","T2","Kup","K04","K04_12",2017-07-13,30,153,150,0,100,98.0392156862745,150
"1239","T2","Kup","K05","K05_12",2017-07-13,30,130,129,0,100,99.2307692307692,129
"1240","T2","Kup","K06","K06_12",2017-07-13,30,43,43,0,100,100,43
"1241","T2","Kup","K07","K07_12",2017-07-13,30,196,193,0,100,98.469387755102,193
"1242","T2","Kup","K08","K08_12",2017-07-13,30,229,218,0,100,95.1965065502183,218
"1243","T2","Kup","K09","K09_12",2017-07-13,30,169,158,0,100,93.491124260355,158
"1244","T2","Kup","K10","K10_12",2017-07-13,30,169,159,0,100,94.0828402366864,159
"1245","T2","Kup","K11","K11_12",2017-07-13,30,157,149,0,100,94.9044585987261,149
"1246","T2","Kup","K12","K12_12",2017-07-13,30,219,218,0,100,99.5433789954338,218
"1247","T2","Kup","K13","K13_12",2017-07-13,30,139,138,0,100,99.2805755395683,138
"1248","T2","Kup","K14","K14_12",2017-07-13,30,184,178,0,100,96.7391304347826,178
"1249","T2","Kup","K15","K15_12",2017-07-13,30,191,186,0,100,97.3821989528796,186
"1250","T2","Kup","K16","K16_12",2017-07-13,30,201,191,0,100,95.0248756218905,191
"1251","T3","Kup","K02","K02_16",2017-07-13,30,21,21,0,100,100,21
"1252","T3","Kup","K04","K04_16",2017-07-13,30,32,26,0,100,81.25,26
"1253","T3","Kup","K05","K05_16",2017-07-13,30,207,205,0,100,99.0338164251208,205
"1254","T3","Kup","K07","K07_16",2017-07-13,30,73,67,0,100,91.7808219178082,67
"1255","T3","Kup","K08","K08_16",2017-07-13,30,22,22,0,100,100,22
"1256","T3","Kup","K16","K16_16",2017-07-13,30,28,28,0,100,100,28
"1257","T1","Kup","K01","K01_8",2017-07-14,31,89,89,0,100,100,89
"1258","T1","Kup","K02","K02_8",2017-07-14,31,190,189,0,100,99.4736842105263,189
"1259","T1","Kup","K03","K03_8",2017-07-14,31,259,257,0,100,99.2277992277992,257
"1260","T1","Kup","K04","K04_8",2017-07-14,31,224,224,0,100,100,224
"1261","T1","Kup","K05","K05_8",2017-07-14,31,170,170,0,100,100,170
"1262","T1","Kup","K06","K06_8",2017-07-14,31,18,18,0,100,100,18
"1263","T1","Kup","K07","K07_8",2017-07-14,31,261,260,0,100,99.6168582375479,260
"1264","T1","Kup","K08","K08_8",2017-07-14,31,259,258,0,100,99.6138996138996,258
"1265","T1","Kup","K09","K09_8",2017-07-14,31,250,250,0,100,100,250
"1266","T1","Kup","K10","K10_8",2017-07-14,31,193,192,0,100,99.4818652849741,192
"1267","T1","Kup","K11","K11_8",2017-07-14,31,224,221,0,100,98.6607142857143,221
"1268","T1","Kup","K12","K12_8",2017-07-14,31,236,236,0,100,100,236
"1269","T1","Kup","K13","K13_8",2017-07-14,31,204,204,0,100,100,204
"1270","T1","Kup","K14","K14_8",2017-07-14,31,229,229,0,100,100,229
"1271","T1","Kup","K15","K15_8",2017-07-14,31,256,256,0,100,100,256
"1272","T1","Kup","K16","K16_8",2017-07-14,31,202,202,0,100,100,202
"1273","T2","Kup","K01","K01_12",2017-07-14,31,140,0,0,0,0,140
"1274","T2","Kup","K02","K02_12",2017-07-14,31,181,0,0,0,0,180
"1275","T2","Kup","K03","K03_12",2017-07-14,31,198,0,0,0,0,194
"1276","T2","Kup","K04","K04_12",2017-07-14,31,150,0,0,0,0,149
"1277","T2","Kup","K05","K05_12",2017-07-14,31,129,0,0,0,0,129
"1278","T2","Kup","K06","K06_12",2017-07-14,31,43,0,0,0,0,42
"1279","T2","Kup","K07","K07_12",2017-07-14,31,193,0,0,0,0,193
"1280","T2","Kup","K08","K08_12",2017-07-14,31,218,0,0,0,0,218
"1281","T2","Kup","K09","K09_12",2017-07-14,31,158,0,0,0,0,156
"1282","T2","Kup","K10","K10_12",2017-07-14,31,159,0,0,0,0,157
"1283","T2","Kup","K11","K11_12",2017-07-14,31,149,0,0,0,0,147
"1284","T2","Kup","K12","K12_12",2017-07-14,31,218,0,0,0,0,214
"1285","T2","Kup","K13","K13_12",2017-07-14,31,138,0,0,0,0,138
"1286","T2","Kup","K14","K14_12",2017-07-14,31,178,0,0,0,0,178
"1287","T2","Kup","K15","K15_12",2017-07-14,31,186,0,0,0,0,185
"1288","T2","Kup","K16","K16_12",2017-07-14,31,191,0,0,0,0,190
"1289","T3","Kup","K02","K02_16",2017-07-14,31,21,0,0,0,0,21
"1290","T3","Kup","K04","K04_16",2017-07-14,31,26,26,0,100,100,26
"1291","T3","Kup","K05","K05_16",2017-07-14,31,205,204,0,100,99.5121951219512,204
"1292","T3","Kup","K07","K07_16",2017-07-14,31,67,55,0,100,82.089552238806,55
"1293","T3","Kup","K08","K08_16",2017-07-14,31,22,4,0,19.047619047619,18.1818181818182,21
"1294","T3","Kup","K16","K16_16",2017-07-14,31,28,9,0,33.3333333333333,32.1428571428571,27
"1295","T1","Kup","K01","K01_8",2017-07-15,32,89,0,0,0,0,89
"1296","T1","Kup","K02","K02_8",2017-07-15,32,189,0,0,0,0,189
"1297","T1","Kup","K03","K03_8",2017-07-15,32,257,0,0,0,0,257
"1298","T1","Kup","K04","K04_8",2017-07-15,32,224,0,0,0,0,224
"1299","T1","Kup","K05","K05_8",2017-07-15,32,170,0,0,0,0,168
"1300","T1","Kup","K06","K06_8",2017-07-15,32,18,0,0,0,0,18
"1301","T1","Kup","K07","K07_8",2017-07-15,32,260,0,0,0,0,258
"1302","T1","Kup","K08","K08_8",2017-07-15,32,258,0,0,0,0,257
"1303","T1","Kup","K09","K09_8",2017-07-15,32,250,0,0,0,0,250
"1304","T1","Kup","K10","K10_8",2017-07-15,32,192,0,0,0,0,192
"1305","T1","Kup","K11","K11_8",2017-07-15,32,221,0,0,0,0,221
"1306","T1","Kup","K12","K12_8",2017-07-15,32,236,0,0,0,0,236
"1307","T1","Kup","K13","K13_8",2017-07-15,32,204,0,0,0,0,203
"1308","T1","Kup","K14","K14_8",2017-07-15,32,229,0,0,0,0,229
"1309","T1","Kup","K15","K15_8",2017-07-15,32,256,0,0,0,0,256
"1310","T1","Kup","K16","K16_8",2017-07-15,32,202,0,0,0,0,202
"1311","T2","Kup","K01","K01_12",2017-07-15,32,140,0,0,0,0,137
"1312","T2","Kup","K02","K02_12",2017-07-15,32,180,0,0,0,0,180
"1313","T2","Kup","K03","K03_12",2017-07-15,32,194,0,0,0,0,193
"1314","T2","Kup","K04","K04_12",2017-07-15,32,149,0,0,0,0,148
"1315","T2","Kup","K05","K05_12",2017-07-15,32,129,0,0,0,0,129
"1316","T2","Kup","K06","K06_12",2017-07-15,32,42,0,0,0,0,42
"1317","T2","Kup","K07","K07_12",2017-07-15,32,193,0,0,0,0,193
"1318","T2","Kup","K08","K08_12",2017-07-15,32,218,0,0,0,0,218
"1319","T2","Kup","K09","K09_12",2017-07-15,32,156,0,0,0,0,156
"1320","T2","Kup","K10","K10_12",2017-07-15,32,157,0,0,0,0,153
"1321","T2","Kup","K11","K11_12",2017-07-15,32,147,0,0,0,0,147
"1322","T2","Kup","K12","K12_12",2017-07-15,32,214,0,0,0,0,213
"1323","T2","Kup","K13","K13_12",2017-07-15,32,138,0,0,0,0,138
"1324","T2","Kup","K14","K14_12",2017-07-15,32,178,0,0,0,0,177
"1325","T2","Kup","K15","K15_12",2017-07-15,32,185,0,0,0,0,185
"1326","T2","Kup","K16","K16_12",2017-07-15,32,190,0,0,0,0,190
"1327","T3","Kup","K02","K02_16",2017-07-15,32,21,0,0,0,0,21
"1328","T3","Kup","K04","K04_16",2017-07-15,32,26,0,0,0,0,25
"1329","T3","Kup","K05","K05_16",2017-07-15,32,204,0,0,0,0,204
"1330","T3","Kup","K07","K07_16",2017-07-15,32,55,0,0,0,0,49
"1331","T3","Kup","K08","K08_16",2017-07-15,32,21,0,0,0,0,19
"1332","T1","Kup","K01","K01_8",2017-07-16,33,89,0,0,0,0,89
"1333","T1","Kup","K02","K02_8",2017-07-16,33,189,0,0,0,0,189
"1334","T1","Kup","K03","K03_8",2017-07-16,33,257,0,0,0,0,256
"1335","T1","Kup","K04","K04_8",2017-07-16,33,224,0,0,0,0,224
"1336","T1","Kup","K05","K05_8",2017-07-16,33,168,0,0,0,0,168
"1337","T1","Kup","K06","K06_8",2017-07-16,33,18,0,0,0,0,17
"1338","T1","Kup","K07","K07_8",2017-07-16,33,258,0,0,0,0,257
"1339","T1","Kup","K08","K08_8",2017-07-16,33,257,0,0,0,0,257
"1340","T1","Kup","K09","K09_8",2017-07-16,33,250,0,0,0,0,249
"1341","T1","Kup","K10","K10_8",2017-07-16,33,192,0,0,0,0,192
"1342","T1","Kup","K11","K11_8",2017-07-16,33,221,0,0,0,0,220
"1343","T1","Kup","K12","K12_8",2017-07-16,33,236,0,0,0,0,236
"1344","T1","Kup","K13","K13_8",2017-07-16,33,203,0,0,0,0,203
"1345","T1","Kup","K14","K14_8",2017-07-16,33,229,0,0,0,0,229
"1346","T1","Kup","K15","K15_8",2017-07-16,33,256,0,0,0,0,254
"1347","T1","Kup","K16","K16_8",2017-07-16,33,202,0,0,0,0,201
"1348","T2","Kup","K01","K01_12",2017-07-16,33,137,0,0,0,0,134
"1349","T2","Kup","K02","K02_12",2017-07-16,33,180,0,0,0,0,180
"1350","T2","Kup","K03","K03_12",2017-07-16,33,193,0,0,0,0,193
"1351","T2","Kup","K04","K04_12",2017-07-16,33,148,0,0,0,0,148
"1352","T2","Kup","K05","K05_12",2017-07-16,33,129,0,0,0,0,129
"1353","T2","Kup","K06","K06_12",2017-07-16,33,42,0,0,0,0,42
"1354","T2","Kup","K07","K07_12",2017-07-16,33,193,0,0,0,0,193
"1355","T2","Kup","K08","K08_12",2017-07-16,33,218,0,0,0,0,218
"1356","T2","Kup","K09","K09_12",2017-07-16,33,156,0,0,0,0,155
"1357","T2","Kup","K10","K10_12",2017-07-16,33,153,0,0,0,0,148
"1358","T2","Kup","K11","K11_12",2017-07-16,33,147,0,0,0,0,146
"1359","T2","Kup","K12","K12_12",2017-07-16,33,213,0,0,0,0,213
"1360","T2","Kup","K13","K13_12",2017-07-16,33,138,0,0,0,0,138
"1361","T2","Kup","K14","K14_12",2017-07-16,33,177,0,0,0,0,177
"1362","T2","Kup","K15","K15_12",2017-07-16,33,185,0,0,0,0,185
"1363","T2","Kup","K16","K16_12",2017-07-16,33,190,0,0,0,0,189
"1364","T3","Kup","K02","K02_16",2017-07-16,33,21,0,0,0,0,19
"1365","T3","Kup","K04","K04_16",2017-07-16,33,25,0,0,0,0,23
"1366","T3","Kup","K05","K05_16",2017-07-16,33,204,0,0,0,0,204
"1367","T3","Kup","K07","K07_16",2017-07-16,33,49,0,0,0,0,44
"1368","T3","Kup","K08","K08_16",2017-07-16,33,19,0,0,0,0,19
