"","HG.checked","TreatmentTemp.C","TreatmentTank","Aquarium","Chamber.num","Location","Family","ID","Fertilization Date","Date","days.post.fert","FertilizationDate.hrs","Date.Time","days.hrs.post.fert","Initial.num.indiv(calc)","indiv.dead","fry.dead","eggs.dead","indiv.sampled","hatch.sampled","swim.sampled","dead.sampled","lost.fish","eyed","eye.sampled","%subsample.eyed","num.fry","% hatched","num.hatchlings","num.swimup","# eggs remaining","# organisms remaining","num.remaining (calc)","image.taken","Comments","General Notes","AP data recording notes"
"96","x",16,"T3","A4",16,"Kup","K16","K16_16",2017-06-13,2017-06-14,1,2017-06-13 16:00:00,2017-06-14,0.333333333335759,350,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,346,"yes",NA,NA,NA
"97","x",8,"T1","A1",1,"Kup","K01","K01_8",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,348,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,348,NA,NA,NA,NA
"98","x",8,"T1","A1",2,"Kup","K02","K02_8",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,347,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,346,NA,NA,NA,NA
"99","x",8,"T1","A1",3,"Kup","K03","K03_8",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,349,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"100","x",8,"T1","A1",4,"Kup","K04","K04_8",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,350,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"101","x",8,"T1","A2",5,"Kup","K05","K05_8",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,347,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,346,NA,NA,NA,NA
"102","x",8,"T1","A2",6,"Kup","K06","K06_8",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,350,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"103","x",8,"T1","A2",7,"Kup","K07","K07_8",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,350,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,350,NA,NA,NA,NA
"104","x",8,"T1","A2",8,"Kup","K08","K08_8",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,350,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"105","x",8,"T1","A3",9,"Kup","K09","K09_8",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,350,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,350,NA,NA,NA,NA
"106","x",8,"T1","A3",10,"Kup","K10","K10_8",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,350,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"107","x",8,"T1","A3",11,"Kup","K11","K11_8",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,349,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,348,NA,NA,NA,NA
"108","x",8,"T1","A3",12,"Kup","K12","K12_8",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,350,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"109","x",8,"T1","A4",13,"Kup","K13","K13_8",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,350,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,350,NA,NA,NA,NA
"110","x",8,"T1","A4",14,"Kup","K14","K14_8",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,349,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"111","x",8,"T1","A4",15,"Kup","K15","K15_8",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,350,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,350,NA,NA,NA,NA
"112","x",8,"T1","A4",16,"Kup","K16","K16_8",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,343,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,343,NA,NA,NA,NA
"113","x",12,"T2","A1",1,"Kup","K01","K01_12",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,348,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,347,NA,NA,NA,NA
"114","x",12,"T2","A1",2,"Kup","K02","K02_12",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,347,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,347,NA,NA,NA,NA
"115","x",12,"T2","A1",3,"Kup","K03","K03_12",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,350,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,350,NA,NA,NA,NA
"116","x",12,"T2","A1",4,"Kup","K04","K04_12",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,347,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,347,NA,NA,NA,NA
"117","x",12,"T2","A2",5,"Kup","K05","K05_12",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,335,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,334,NA,NA,NA,NA
"118","x",12,"T2","A2",6,"Kup","K06","K06_12",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,349,35,0,35,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,314,NA,NA,NA,NA
"119","x",12,"T2","A2",7,"Kup","K07","K07_12",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,349,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,348,NA,NA,NA,NA
"120","x",12,"T2","A2",8,"Kup","K08","K08_12",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,349,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"121","x",12,"T2","A3",9,"Kup","K09","K09_12",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,350,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"122","x",12,"T2","A3",10,"Kup","K10","K10_12",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,345,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,342,NA,NA,NA,NA
"123","x",12,"T2","A3",11,"Kup","K11","K11_12",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,349,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"124","x",12,"T2","A3",12,"Kup","K12","K12_12",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,350,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,350,NA,NA,NA,NA
"125","x",12,"T2","A4",13,"Kup","K13","K13_12",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,350,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"126","x",12,"T2","A4",14,"Kup","K14","K14_12",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,350,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"127","x",12,"T2","A4",15,"Kup","K15","K15_12",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,349,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,348,NA,NA,NA,NA
"128","x",12,"T2","A4",16,"Kup","K16","K16_12",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,345,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,341,NA,NA,NA,NA
"129","x",16,"T3","A1",1,"Kup","K01","K01_16",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,349,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,341,NA,NA,NA,NA
"130","x",16,"T3","A1",2,"Kup","K02","K02_16",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,350,35,0,35,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,315,"yes","photo taken today (not on 6/14), morts from today (35) to be included as live eggs in density count on 6/14",NA,NA
"131","x",16,"T3","A1",3,"Kup","K03","K03_16",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,350,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,348,"yes","photo taken today (not on 6/14), morts from today (2) to be included as live eggs in density count on 6/14",NA,NA
"132","x",16,"T3","A1",4,"Kup","K04","K04_16",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,350,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"133","x",16,"T3","A2",5,"Kup","K05","K05_16",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,341,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,336,NA,NA,NA,NA
"134","x",16,"T3","A2",6,"Kup","K06","K06_16",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,347,190,0,190,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,157,NA,NA,NA,NA
"135","x",16,"T3","A2",7,"Kup","K07","K07_16",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,346,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,342,NA,NA,NA,NA
"136","x",16,"T3","A2",8,"Kup","K08","K08_16",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,348,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,342,NA,NA,NA,NA
"137","x",16,"T3","A3",9,"Kup","K09","K09_16",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,339,17,0,17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,322,NA,NA,NA,NA
"138","x",16,"T3","A3",10,"Kup","K10","K10_16",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,343,20,0,20,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,323,NA,NA,NA,NA
"139","x",16,"T3","A3",11,"Kup","K11","K11_16",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,343,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,337,NA,NA,NA,NA
"140","x",16,"T3","A3",12,"Kup","K12","K12_16",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,346,17,0,17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,329,NA,NA,NA,NA
"141","x",16,"T3","A4",13,"Kup","K13","K13_16",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,347,21,0,21,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,326,NA,NA,NA,NA
"142","x",16,"T3","A4",14,"Kup","K14","K14_16",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,347,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,346,NA,NA,NA,NA
"143","x",16,"T3","A4",15,"Kup","K15","K15_16",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,350,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,347,NA,NA,NA,NA
"144","x",16,"T3","A4",16,"Kup","K16","K16_16",2017-06-13,2017-06-15,2,2017-06-13 16:00:00,2017-06-15,1.33333333333576,346,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,344,NA,NA,NA,NA
"145","x",8,"T1","A1",1,"Kup","K01","K01_8",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,348,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,348,NA,NA,NA,NA
"146","x",8,"T1","A1",2,"Kup","K02","K02_8",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,346,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,344,NA,NA,NA,NA
"147","x",8,"T1","A1",3,"Kup","K03","K03_8",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,349,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"148","x",8,"T1","A1",4,"Kup","K04","K04_8",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,349,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"149","x",8,"T1","A2",5,"Kup","K05","K05_8",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,346,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,345,NA,NA,NA,NA
"150","x",8,"T1","A2",6,"Kup","K06","K06_8",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,349,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,343,NA,NA,NA,NA
"151","x",8,"T1","A2",7,"Kup","K07","K07_8",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,350,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,350,NA,NA,NA,NA
"152","x",8,"T1","A2",8,"Kup","K08","K08_8",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,349,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"153","x",8,"T1","A3",9,"Kup","K09","K09_8",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,350,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"154","x",8,"T1","A3",10,"Kup","K10","K10_8",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,349,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"155","x",8,"T1","A3",11,"Kup","K11","K11_8",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,348,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,348,NA,NA,NA,NA
"156","x",8,"T1","A3",12,"Kup","K12","K12_8",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,349,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"157","x",8,"T1","A4",13,"Kup","K13","K13_8",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,350,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,350,NA,NA,NA,NA
"158","x",8,"T1","A4",14,"Kup","K14","K14_8",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,349,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"159","x",8,"T1","A4",15,"Kup","K15","K15_8",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,350,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,350,NA,NA,NA,NA
"160","x",8,"T1","A4",16,"Kup","K16","K16_8",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,343,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,342,NA,NA,NA,NA
"161","x",12,"T2","A1",1,"Kup","K01","K01_12",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,347,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,347,NA,NA,NA,NA
"162","x",12,"T2","A1",2,"Kup","K02","K02_12",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,347,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,347,NA,NA,NA,NA
"163","x",12,"T2","A1",3,"Kup","K03","K03_12",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,350,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,347,NA,NA,NA,NA
"164","x",12,"T2","A1",4,"Kup","K04","K04_12",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,347,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,346,NA,NA,NA,NA
"165","x",12,"T2","A2",5,"Kup","K05","K05_12",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,334,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,333,NA,NA,NA,NA
"166","x",12,"T2","A2",6,"Kup","K06","K06_12",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,314,155,0,155,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,159,NA,NA,NA,NA
"167","x",12,"T2","A2",7,"Kup","K07","K07_12",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,348,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,347,NA,NA,NA,NA
"168","x",12,"T2","A2",8,"Kup","K08","K08_12",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,349,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,346,NA,NA,NA,NA
"169","x",12,"T2","A3",9,"Kup","K09","K09_12",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,349,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"170","x",12,"T2","A3",10,"Kup","K10","K10_12",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,342,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,340,NA,NA,NA,NA
"171","x",12,"T2","A3",11,"Kup","K11","K11_12",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,349,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"172","x",12,"T2","A3",12,"Kup","K12","K12_12",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,349,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"173","x",12,"T2","A4",13,"Kup","K13","K13_12",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,349,9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,340,NA,NA,NA,NA
"174","x",12,"T2","A4",14,"Kup","K14","K14_12",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,349,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,348,NA,NA,NA,NA
"175","x",12,"T2","A4",15,"Kup","K15","K15_12",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,348,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,346,NA,NA,NA,NA
"176","x",12,"T2","A4",16,"Kup","K16","K16_12",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,341,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,341,NA,NA,NA,NA
"177","x",16,"T3","A1",1,"Kup","K01","K01_16",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,341,43,0,43,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,298,NA,NA,NA,NA
"178","x",16,"T3","A1",2,"Kup","K02","K02_16",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,315,20,0,20,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,295,NA,NA,NA,NA
"179","x",16,"T3","A1",3,"Kup","K03","K03_16",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,348,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,341,NA,NA,NA,NA
"180","x",16,"T3","A1",4,"Kup","K04","K04_16",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,349,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,348,NA,NA,NA,NA
"181","x",16,"T3","A2",5,"Kup","K05","K05_16",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,336,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,335,NA,NA,NA,NA
"182","x",16,"T3","A2",6,"Kup","K06","K06_16",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,157,50,0,50,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,107,NA,NA,NA,"data binder: 45, 50 morts; lifestage master: 50 morts"
"183","x",16,"T3","A2",7,"Kup","K07","K07_16",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,342,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,340,NA,NA,NA,NA
"184","x",16,"T3","A2",8,"Kup","K08","K08_16",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,342,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,334,NA,NA,NA,NA
"185","x",16,"T3","A3",9,"Kup","K09","K09_16",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,322,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,314,NA,NA,NA,NA
"186","x",16,"T3","A3",10,"Kup","K10","K10_16",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,323,144,0,144,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,179,NA,NA,NA,NA
"187","x",16,"T3","A3",11,"Kup","K11","K11_16",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,337,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,334,NA,NA,NA,NA
"188","x",16,"T3","A3",12,"Kup","K12","K12_16",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,329,23,0,23,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,306,NA,NA,NA,NA
"189","x",16,"T3","A4",13,"Kup","K13","K13_16",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,326,51,0,51,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,275,NA,NA,NA,NA
"190","x",16,"T3","A4",14,"Kup","K14","K14_16",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,346,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,343,NA,NA,NA,NA
"191","x",16,"T3","A4",15,"Kup","K15","K15_16",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,347,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,339,NA,NA,NA,NA
"192","x",16,"T3","A4",16,"Kup","K16","K16_16",2017-06-13,2017-06-16,3,2017-06-13 16:00:00,2017-06-16,2.33333333333576,344,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,343,NA,NA,NA,NA
"193","x",8,"T1","A1",1,"Kup","K01","K01_8",2017-06-13,2017-06-17,4,2017-06-13 16:00:00,2017-06-17,3.33333333333576,348,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,346,NA,"testing visual count for mortality count so that picking and counting can be separated. nope: mortality would be overestimated eggs look dead in the photo that aren't dead. Addendum - picked into weigh boat and counted using visual counter",NA,NA
"194","x",8,"T1","A1",2,"Kup","K02","K02_8",2017-06-13,2017-06-17,4,2017-06-13 16:00:00,2017-06-17,3.33333333333576,344,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,343,NA,"testing visual count for mortality count so that picking and counting can be separated. nope: mortality would be overestimated eggs look dead in the photo that aren't dead. Addendum - picked into weigh boat and counted using visual counter",NA,NA
"195","x",8,"T1","A1",3,"Kup","K03","K03_8",2017-06-13,2017-06-17,4,2017-06-13 16:00:00,2017-06-17,3.33333333333576,349,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,347,NA,"testing visual count for mortality count so that picking and counting can be separated. nope: mortality would be overestimated eggs look dead in the photo that aren't dead. Addendum - picked into weigh boat and counted using visual counter",NA,NA
